,db_id,original_sql
12065,tpch,"SELECT p.p_partkey, p.p_name, p.p_retailprice, COALESCE(cs.total_spent, 0) AS total_customer_spending, COALESCE(rs.nation_count, 0) AS region_nation_count, COALESCE(sps.total_avail_qty, 0) AS total_supplier_avail_qty, CASE WHEN cs.order_count > 5 THEN 'High Spender' WHEN cs.order_count BETWEEN 3 AND 5 THEN 'Medium Spender' ELSE 'Low Spender' END AS spending_category, CASE WHEN EXISTS (SELECT 1 FROM orders o WHERE o.o_orderstatus = 'F' AND o.o_custkey = cs.c_custkey) THEN 'Has Frequent Orders' ELSE 'No Frequent Orders' END AS order_status, LAG(p.p_retailprice) OVER (ORDER BY p.p_partkey) AS previous_part_price, CONCAT_WS(' | ', COALESCE(CAST(rs.nation_count AS VARCHAR), '0'), COALESCE(sps.supplier_names, 'No Suppliers') ) AS combined_info FROM part p LEFT JOIN (SELECT c.c_custkey, SUM(o.o_totalprice) AS total_spent, COUNT(DISTINCT o.o_orderkey) AS order_count, ROW_NUMBER() OVER (PARTITION BY c.c_custkey ORDER BY SUM(o.o_totalprice) DESC) AS row_num FROM customer c LEFT JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey) cs ON p.p_partkey = cs.c_custkey LEFT JOIN (SELECT r.r_regionkey, COUNT(DISTINCT n.n_nationkey) AS nation_count, MAX(s.s_acctbal) AS max_supplier_acctbal, SUM(COALESCE(s.s_acctbal, 0)) AS total_supplier_acctbal FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey LEFT JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY r.r_regionkey) rs ON rs.nation_count IS NOT NULL LEFT JOIN (SELECT ps.ps_partkey, SUM(ps.ps_availqty) AS total_avail_qty, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, STRING_AGG(s.s_name, ', ') AS supplier_names FROM partsupp ps LEFT JOIN supplier s ON ps.ps_suppkey = s.s_suppkey GROUP BY ps.ps_partkey) sps ON sps.ps_partkey = p.p_partkey WHERE (p.p_retailprice > (SELECT AVG(p2.p_retailprice) FROM part p2) OR NULLIF(cs.order_count, 0) IS NOT NULL) AND (sps.total_avail_qty < 100 OR sps.supplier_count = 0) ORDER BY p.p_partkey;"
12066,tpch,"SELECT r.o_orderkey, r.o_orderstatus, r.o_totalprice, sp.part_count, co.total_orders, co.total_spent, ls.total_line_revenue, ls.avg_line_quantity, CASE WHEN r.rank > 10 THEN 'Marginal' WHEN r.rank BETWEEN 4 AND 10 THEN 'Average' ELSE 'Exceptional' END AS order_rank_category, CASE WHEN ls.max_tax IS NULL THEN 'No Tax Data' ELSE 'Has Tax Data' END AS tax_data_present FROM (SELECT o.o_orderkey, o.o_orderstatus, o.o_totalprice, RANK() OVER (PARTITION BY o.o_orderstatus ORDER BY o.o_totalprice DESC) AS rank FROM orders o WHERE o.o_orderdate >= DATE '1998-10-01' - INTERVAL '1 year') r LEFT JOIN (SELECT s.s_suppkey, COUNT(DISTINCT ps.ps_partkey) AS part_count, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supplycost FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey) sp ON r.o_orderkey IN (SELECT DISTINCT l.l_orderkey FROM lineitem l WHERE l.l_orderkey IS NOT NULL) LEFT JOIN (SELECT c.c_custkey, c.c_name, COUNT(o.o_orderkey) AS total_orders, COALESCE(SUM(o.o_totalprice), 0) AS total_spent FROM customer c LEFT JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey, c.c_name) co ON co.c_custkey = (SELECT c.c_custkey FROM customer c WHERE c.c_nationkey = (SELECT n.n_nationkey FROM nation n WHERE n.n_name = 'USA')) LEFT JOIN (SELECT l.l_orderkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_line_revenue, AVG(l.l_quantity) AS avg_line_quantity, MAX(l.l_tax) AS max_tax FROM lineitem l GROUP BY l.l_orderkey) ls ON ls.l_orderkey = r.o_orderkey WHERE r.o_totalprice > (SELECT AVG(o.o_totalprice) FROM orders o) AND EXISTS (SELECT 1 FROM customer c WHERE c.c_acctbal > ALL (SELECT DISTINCT s.s_acctbal FROM supplier s WHERE s.s_nationkey = (SELECT n.n_nationkey FROM nation n WHERE n.n_name = 'USA'))) ORDER BY r.o_orderkey DESC, co.total_spent ASC LIMIT 50;"
12067,tpch,"SELECT p.p_name, COALESCE(SUM(li.l_extendedprice * (1 - li.l_discount)), 0) AS total_revenue, COUNT(DISTINCT ro.o_orderkey) AS total_orders, COUNT(DISTINCT fc.c_custkey) AS active_customers, sc.total_supply_cost FROM part p LEFT JOIN lineitem li ON p.p_partkey = li.l_partkey LEFT JOIN (SELECT o.o_orderkey, o.o_orderdate, o.o_totalprice, RANK() OVER (PARTITION BY o.o_orderstatus ORDER BY o.o_totalprice DESC) as order_rank FROM orders o WHERE o.o_orderdate >= CURRENT_DATE - INTERVAL '12 months') ro ON li.l_orderkey = ro.o_orderkey AND ro.order_rank <= 5 LEFT JOIN (SELECT c.c_custkey, CASE WHEN c.c_acctbal IS NULL THEN 'No Balance' ELSE 'Balance: ' || CAST(c.c_acctbal AS VARCHAR) END AS acct_bal_status, n.n_name FROM customer c JOIN nation n ON c.c_nationkey = n.n_nationkey WHERE c.c_mktsegment IN ('BUILDING', 'FURNITURE') AND (c.c_acctbal IS NOT NULL OR c.c_acctbal < 1000)) fc ON fc.c_custkey = li.l_suppkey JOIN (SELECT ps.ps_partkey, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost FROM partsupp ps GROUP BY ps.ps_partkey) sc ON sc.ps_partkey = p.p_partkey WHERE p.p_retailprice > 20.00 GROUP BY p.p_name, sc.total_supply_cost HAVING COALESCE(SUM(li.l_extendedprice * (1 - li.l_discount)), 0) > (SELECT AVG(total_revenue) FROM ( SELECT SUM(li.l_extendedprice * (1 - li.l_discount)) AS total_revenue FROM lineitem li GROUP BY li.l_partkey ) AS avg_revenue) ORDER BY total_revenue DESC LIMIT 10 OFFSET 0;"
12068,tpch,"SELECT tr.r_name, COALESCE(cr.c_name, 'No Customers') AS customer_name, tr.total_sales, cr.total_spent FROM (SELECT r_name, total_sales FROM (SELECT r.r_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales, ROW_NUMBER() OVER (PARTITION BY r.r_name ORDER BY SUM(l.l_extendedprice * (1 - l.l_discount)) DESC) AS sales_rank FROM region r LEFT JOIN nation n ON r.r_regionkey = n.n_regionkey LEFT JOIN supplier s ON n.n_nationkey = s.s_nationkey LEFT JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey LEFT JOIN part p ON ps.ps_partkey = p.p_partkey LEFT JOIN lineitem l ON p.p_partkey = l.l_partkey AND l.l_returnflag = 'N' GROUP BY r.r_name) WHERE sales_rank <= 3) tr FULL OUTER JOIN (SELECT c.c_custkey, c.c_name, SUM(o.o_totalprice) AS total_spent, ROW_NUMBER() OVER (ORDER BY SUM(o.o_totalprice) DESC) AS cust_rank FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderstatus = 'O' GROUP BY c.c_custkey, c.c_name) cr ON tr.total_sales = cr.total_spent * 1.1 WHERE (tr.total_sales IS NOT NULL OR cr.total_spent IS NOT NULL) ORDER BY tr.total_sales DESC, cr.total_spent DESC LIMIT 10;"
12069,tpch,"SELECT r.r_name, n.n_name, s_cte.s_name, r_parts.p_name, COUNT(DISTINCT hvc.c_custkey) AS high_value_customers, SUM(o_stats.total_spent) AS total_spent_by_customers, AVG(NULLIF(o_stats.total_orders, 0)) AS avg_orders_per_customer, COALESCE(MAX(s_cte.s_acctbal), 0) AS highest_supplier_balance FROM region r LEFT JOIN nation n ON n.n_regionkey = r.r_regionkey LEFT JOIN (SELECT s_suppkey, s_name, s_address, s_nationkey, s_acctbal, ROW_NUMBER() OVER (PARTITION BY s_nationkey ORDER BY s_acctbal DESC) AS rn FROM supplier WHERE s_acctbal IS NOT NULL) s_cte ON s_cte.rn = 1 AND s_cte.s_nationkey = n.n_nationkey LEFT JOIN (SELECT p_partkey, p_name, p_brand, p_retailprice, CASE WHEN p_size >= 1 AND p_size <= 25 THEN 'Small' WHEN p_size > 25 AND p_size <= 50 THEN 'Medium' ELSE 'Large' END AS size_category FROM part WHERE p_retailprice IS NOT NULL) r_parts ON r_parts.p_partkey IN ( SELECT ps_partkey FROM partsupp ps WHERE ps.ps_suppkey = s_cte.s_suppkey ) JOIN (SELECT c_custkey, c_name, c_acctbal, NTILE(4) OVER (ORDER BY c_acctbal DESC) AS quartile FROM customer WHERE c_acctbal > (SELECT AVG(c_acctbal) FROM customer)) hvc ON hvc.c_custkey = (SELECT o_stats.o_custkey FROM (SELECT o_custkey, COUNT(o_orderkey) AS total_orders, SUM(o_totalprice) AS total_spent FROM orders WHERE o_orderstatus IN ('O', 'F') GROUP BY o_custkey) o_stats WHERE o_stats.o_custkey = hvc.c_custkey) JOIN (SELECT o_custkey, COUNT(o_orderkey) AS total_orders, SUM(o_totalprice) AS total_spent FROM orders WHERE o_orderstatus IN ('O', 'F') GROUP BY o_custkey) o_stats ON o_stats.o_custkey = hvc.c_custkey GROUP BY r.r_name, n.n_name, s_cte.s_name, r_parts.p_name HAVING COUNT(DISTINCT hvc.c_custkey) > 0 AND COALESCE(MAX(s_cte.s_acctbal), 0) > 1000 ORDER BY r.r_name, n.n_name, total_spent_by_customers DESC LIMIT 10;"
12070,tpch,"SELECT r.o_orderkey, r.o_orderdate, ps.total_supply_cost, pr.part_count, tc.c_name, CASE WHEN tc.customer_rank <= 10 THEN 'Top Customer' ELSE 'Regular Customer' END AS customer_type FROM (SELECT o.o_orderkey, o.o_orderdate, o.o_totalprice, ROW_NUMBER() OVER (PARTITION BY o.o_orderstatus ORDER BY o.o_orderdate DESC) AS order_rank FROM orders o WHERE o.o_orderdate >= '1997-01-01' AND o.o_orderstatus IN ('O', 'F')) r LEFT JOIN (SELECT s.s_suppkey, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey) ps ON MOD(r.o_orderkey, 10) = MOD(ps.s_suppkey, 10) JOIN (SELECT p.p_mfgr, r.r_name, COUNT(DISTINCT p.p_partkey) AS part_count FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE r.r_name LIKE 'N%' GROUP BY p.p_mfgr, r.r_name HAVING COUNT(DISTINCT p.p_partkey) > 5) pr ON pr.p_mfgr = (SELECT p.p_mfgr FROM part p WHERE p.p_size = 15 LIMIT 1) JOIN (SELECT c.c_custkey, c.c_name, SUM(o.o_totalprice) AS total_spent, RANK() OVER (ORDER BY SUM(o.o_totalprice) DESC) AS customer_rank FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey, c.c_name HAVING SUM(o.o_totalprice) IS NOT NULL AND SUM(o.o_totalprice) > 1000) tc ON tc.c_custkey = MOD(r.o_orderkey, 10) WHERE r.order_rank <= 5 OR r.o_orderdate IS NULL ORDER BY r.o_orderdate, tc.total_spent DESC;"
12071,tpch,"SELECT r.r_name AS region, COUNT(DISTINCT n.n_nationkey) AS nations_count, SUM(CASE WHEN so.l_orderkey IS NOT NULL THEN 1 ELSE 0 END) AS orders_count, AVG(COALESCE(so.supply_rank, 0)) AS average_supply_rank, MAX(hv.total_revenue) AS max_order_revenue FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey LEFT JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal, DENSE_RANK() OVER (PARTITION BY s.s_nationkey ORDER BY s.s_acctbal DESC) AS supplier_rank FROM supplier s WHERE s.s_acctbal IS NOT NULL AND s.s_acctbal > (SELECT AVG(s1.s_acctbal) FROM supplier s1 WHERE s1.s_acctbal IS NOT NULL)) rs ON rs.s_suppkey = n.n_nationkey LEFT JOIN (SELECT ps.ps_suppkey, ps.ps_partkey, l.l_orderkey, COALESCE(p.p_name, 'Unknown Part') AS part_name, CASE WHEN l.l_quantity IS NULL THEN 'No Quantity' ELSE CAST(l.l_quantity AS VARCHAR) END AS quantity_str, RANK() OVER (PARTITION BY ps.ps_suppkey ORDER BY ps.ps_supplycost) AS supply_rank FROM partsupp ps LEFT JOIN lineitem l ON ps.ps_partkey = l.l_partkey LEFT JOIN part p ON ps.ps_partkey = p.p_partkey) so ON rs.s_suppkey = so.ps_suppkey LEFT JOIN (SELECT o.o_orderkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, COUNT(DISTINCT c.c_custkey) AS unique_customers FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN customer c ON o.o_custkey = c.c_custkey WHERE o.o_orderstatus = 'O' AND l.l_discount BETWEEN 0.05 AND 0.1 GROUP BY o.o_orderkey HAVING SUM(l.l_extendedprice * (1 - l.l_discount)) > 10000) hv ON so.l_orderkey = hv.o_orderkey WHERE r.r_name IS NOT NULL GROUP BY r.r_name HAVING COUNT(DISTINCT n.n_nationkey) > 1 AND MAX(hv.total_revenue) IS NOT NULL ORDER BY region DESC, nations_count ASC;"
12072,tpch,"SELECT p.p_name, COALESCE(CAST(SUM(cod.o_totalprice) AS DECIMAL(12, 2)), 0) AS total_customer_orders, COALESCE(RS.total_supply_cost, 0) AS total_supplied_costs, LIA.net_revenue, CASE WHEN LIA.total_returns > 0 THEN 'Returns Exist' ELSE 'No Returns' END AS return_status FROM part p LEFT JOIN partsupp ps ON p.p_partkey = ps.ps_partkey LEFT JOIN (SELECT s.s_suppkey, s.s_name, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost, RANK() OVER (PARTITION BY s.s_nationkey ORDER BY SUM(ps.ps_supplycost * ps.ps_availqty) DESC) AS rank FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey, s.s_name, s.s_nationkey) RS ON ps.ps_suppkey = RS.s_suppkey AND RS.rank = 1 LEFT JOIN (SELECT l.l_orderkey, l.l_partkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS net_revenue, COUNT(CASE WHEN l.l_returnflag = 'R' THEN 1 END) AS total_returns FROM lineitem l GROUP BY l.l_orderkey, l.l_partkey) LIA ON ps.ps_partkey = LIA.l_partkey LEFT JOIN (SELECT c.c_custkey, c.c_name, o.o_orderkey, o.o_totalprice, o.o_orderdate, ROW_NUMBER() OVER (PARTITION BY c.c_custkey ORDER BY o.o_totalprice DESC) AS order_rank FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate >= '1996-01-01') cod ON cod.o_orderkey = LIA.l_orderkey WHERE p.p_retailprice > (SELECT AVG(p2.p_retailprice) FROM part p2) AND p.p_size IN (SELECT DISTINCT p3.p_size FROM part p3 WHERE p3.p_container = 'BOX') GROUP BY p.p_name, RS.total_supply_cost, LIA.net_revenue, LIA.total_returns ORDER BY total_customer_orders DESC, total_supplied_costs DESC, return_status;"
12073,tpch,"SELECT n.n_name, COALESCE(SUM(pd.p_retailprice * li.NetPrice), 0) AS TotalRetailValue, COUNT(DISTINCT co.c_custkey) AS ActiveCustomers, AVG(nh.level) AS AvgNationLevel FROM nation n LEFT JOIN (SELECT n_nationkey, n_name, n_regionkey, 1 AS level FROM nation WHERE n_name LIKE 'A%' UNION ALL SELECT n.n_nationkey, n.n_name, n.n_regionkey, nh.level + 1 FROM nation n JOIN (SELECT n_nationkey, n_name, n_regionkey, 1 AS level FROM nation WHERE n_name LIKE 'A%' UNION ALL SELECT n.n_nationkey, n.n_name, n.n_regionkey, nh.level + 1 FROM nation n JOIN NationHierarchy nh ON n.n_regionkey = nh.n_regionkey WHERE nh.level < 5) nh ON n.n_regionkey = nh.n_regionkey WHERE nh.level < 5) nh ON n.n_nationkey = nh.n_nationkey LEFT JOIN (SELECT p.p_partkey, p.p_name, p.p_retailprice, ps.ps_supplycost, ps.ps_availqty, ROW_NUMBER() OVER (PARTITION BY p.p_partkey ORDER BY p.p_retailprice DESC) AS rn FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey) pd ON pd.p_partkey IN (SELECT p_partkey FROM part WHERE p_name LIKE '%Widget%') LEFT JOIN (SELECT l.l_orderkey, l.l_partkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS NetPrice FROM lineitem l WHERE l.l_shipdate >= '1997-01-01' AND l.l_returnflag IS NULL GROUP BY l.l_orderkey, l.l_partkey) li ON li.l_partkey IN (SELECT p_partkey FROM part WHERE p_type = 'GADGET') LEFT JOIN (SELECT c.c_custkey, c.c_name, SUM(o.o_totalprice) AS total_spent FROM customer c LEFT JOIN orders o ON c.c_custkey = o.o_custkey AND o.o_orderstatus IS NOT NULL GROUP BY c.c_custkey, c.c_name HAVING SUM(o.o_totalprice) > 1000) co ON co.c_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal IS NOT NULL AND c_name NOT LIKE '%test%') WHERE n.n_regionkey IN (SELECT r_regionkey FROM region WHERE r_name LIKE 'North%') GROUP BY n.n_name HAVING COALESCE(AVG(pd.p_retailprice), 0) > 50 AND COUNT(DISTINCT li.l_orderkey) > 0 ORDER BY TotalRetailValue DESC LIMIT 10 OFFSET 5;"
12074,tpch,"SELECT r.r_name, SUM(fs.customer_total_spent) AS total_revenue, AVG(fs.avg_supply_cost) AS avg_cost, MAX(fs.avg_return_quantity) AS max_return_quantity FROM (SELECT p.p_partkey, ps.supplier_count, ps.avg_supply_cost, CASE WHEN ps.supplier_count = 0 THEN NULL ELSE ps.return_quantity / ps.supplier_count END AS avg_return_quantity, COALESCE(ca.order_count, 0) AS customer_order_count, COALESCE(ca.total_spent, 0) AS customer_total_spent FROM (SELECT p.p_partkey, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, AVG(ps.ps_supplycost) AS avg_supply_cost, SUM(CASE WHEN l.l_returnflag = 'R' THEN l.l_quantity ELSE 0 END) AS return_quantity FROM part p LEFT JOIN partsupp ps ON p.p_partkey = ps.ps_partkey LEFT JOIN lineitem l ON l.l_partkey = p.p_partkey GROUP BY p.p_partkey) ps JOIN part p ON p.p_partkey = ps.p_partkey LEFT JOIN (SELECT c.c_custkey, COUNT(o.o_orderkey) AS order_count, SUM(o.o_totalprice) AS total_spent FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey) ca ON ca.order_count > 0 WHERE (ps.avg_supply_cost IS NULL OR ps.avg_supply_cost > 0) AND (ps.supplier_count > 1 OR ps.return_quantity > 100)) fs LEFT JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal, ROW_NUMBER() OVER (PARTITION BY n.n_nationkey ORDER BY s.s_acctbal DESC) AS rnk FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey) rs ON fs.p_partkey = rs.s_suppkey JOIN nation n ON rs.s_suppkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE r.r_name LIKE 'N%' GROUP BY r.r_name HAVING SUM(fs.customer_total_spent) > 10000 ORDER BY total_revenue DESC LIMIT 5;"
12075,tpch,"SELECT DISTINCT r.r_name, COALESCE(HS.total_supply_cost, 0) AS total_supply_cost, HVO.avg_order_value FROM region r LEFT JOIN (SELECT s.s_suppkey, s.s_name, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost, ROW_NUMBER() OVER (PARTITION BY n.n_nationkey ORDER BY SUM(ps.ps_supplycost * ps.ps_availqty) DESC) AS rank FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey, s.s_name, n.n_nationkey) HS ON r.r_regionkey = (SELECT n.n_regionkey FROM nation n WHERE n.n_nationkey = HS.s_suppkey) LEFT JOIN (SELECT o.o_orderkey, AVG(l.l_extendedprice * (1 - l.l_discount)) AS avg_order_value FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderkey HAVING AVG(l.l_extendedprice * (1 - l.l_discount)) > 1000) HVO ON HVO.o_orderkey IN ( SELECT o.o_orderkey FROM orders o WHERE o.o_orderkey % 2 = 0 AND o.o_orderstatus = 'O' ) WHERE HVO.avg_order_value IS NULL OR HS.total_supply_cost IS NOT NULL ORDER BY r.r_name ASC, total_supply_cost DESC NULLS LAST;"
12076,tpch,"SELECT C.c_custkey, C.TotalSpent, COALESCE(RO.OrderRank, 0) AS OrderRank, B.MinSpent, B.MaxSpent, B.AvgOrderCount, CONCAT('Customer: ', C.c_custkey, ', Total: ', C.TotalSpent) AS CustomerSummary FROM (SELECT c.c_custkey, SUM(o.o_totalprice) AS TotalSpent, COUNT(DISTINCT o.o_orderkey) AS OrderCount, MAX(o.o_orderdate) AS LastOrderDate FROM customer c LEFT JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_mktsegment IN ('BUILDING', 'AUTO') GROUP BY c.c_custkey) C LEFT JOIN (SELECT o.o_orderkey, o.o_orderdate, DENSE_RANK() OVER (PARTITION BY o.o_orderstatus ORDER BY o.o_totalprice DESC) AS OrderRank, o.o_totalprice FROM orders o WHERE o.o_orderdate BETWEEN '1997-01-01' AND '1997-12-31') RO ON C.c_custkey = RO.o_orderkey CROSS JOIN (SELECT MIN(TotalSpent) AS MinSpent, MAX(TotalSpent) AS MaxSpent, AVG(OrderCount) AS AvgOrderCount FROM (SELECT c.c_custkey, SUM(o.o_totalprice) AS TotalSpent, COUNT(DISTINCT o.o_orderkey) AS OrderCount, MAX(o.o_orderdate) AS LastOrderDate FROM customer c LEFT JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_mktsegment IN ('BUILDING', 'AUTO') GROUP BY c.c_custkey) as CustomerOrders) B WHERE C.TotalSpent BETWEEN (B.MinSpent * 0.9) AND (B.MaxSpent * 1.1) AND (C.OrderCount > (SELECT AVG(OrderCount) FROM (SELECT c.c_custkey, SUM(o.o_totalprice) AS TotalSpent, COUNT(DISTINCT o.o_orderkey) AS OrderCount, MAX(o.o_orderdate) AS LastOrderDate FROM customer c LEFT JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_mktsegment IN ('BUILDING', 'AUTO') GROUP BY c.c_custkey) as CustomerOrders) OR C.TotalSpent IS NOT NULL) ORDER BY C.TotalSpent DESC OFFSET 10 ROWS FETCH NEXT 5 ROWS ONLY;"
12077,tpch,"SELECT cr.region_name, cr.nation_name, SUM(cr.total_spent) AS total_sales, COUNT(DISTINCT fp.p_partkey) AS distinct_parts_sold, AVG(fp.avg_supply_value) AS average_supply_value, MAX(OP.rn) AS max_priority FROM (SELECT c.c_custkey, c.c_name, n.n_name AS nation_name, r.r_name AS region_name, SUM(o.o_totalprice) AS total_spent FROM customer c JOIN nation n ON c.c_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey LEFT JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_acctbal IS NOT NULL AND c.c_acctbal > 0 GROUP BY c.c_custkey, c.c_name, n.n_name, r.r_name) cr LEFT JOIN lineitem li ON cr.c_custkey = li.l_orderkey LEFT JOIN (SELECT p.p_partkey, p.p_name, p.p_retailprice, COALESCE(sp.total_supply_value / NULLIF(sp.supplier_count, 0), 0) AS avg_supply_value FROM part p LEFT JOIN (SELECT ps.ps_partkey, s.s_name, COUNT(ps.ps_suppkey) AS supplier_count, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_value FROM partsupp ps JOIN supplier s ON ps.ps_suppkey = s.s_suppkey GROUP BY ps.ps_partkey, s.s_name) sp ON p.p_partkey = sp.ps_partkey WHERE p.p_retailprice > (SELECT AVG(p2.p_retailprice) FROM part p2)) fp ON li.l_partkey = fp.p_partkey LEFT JOIN (SELECT o_orderkey, o_orderstatus, o_totalprice, o_orderdate, o_orderpriority, ROW_NUMBER() OVER (PARTITION BY o_orderstatus ORDER BY o_totalprice DESC) AS rn FROM orders) OP ON li.l_orderkey = OP.o_orderkey WHERE cr.total_spent IS NOT NULL GROUP BY cr.region_name, cr.nation_name HAVING COUNT(fp.p_partkey) > 1 ORDER BY total_sales DESC, average_supply_value DESC;"
12078,tpch,"SELECT r.p_partkey, r.p_name, r.p_retailprice, s.s_name, s.total_supplycost, s.part_status, o.o_orderdate, o.net_revenue, CASE WHEN o.net_revenue > 1000 THEN 'High Revenue' ELSE 'Low Revenue' END AS revenue_category FROM (SELECT p.p_partkey, p.p_name, p.p_retailprice, ROW_NUMBER() OVER (PARTITION BY p.p_mfgr ORDER BY p.p_retailprice DESC) AS rank_retail FROM part p WHERE p.p_size BETWEEN 1 AND 10) r JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal, COALESCE(SUM(ps.ps_supplycost), 0) AS total_supplycost, CASE WHEN COUNT(DISTINCT ps.ps_partkey) = 0 THEN 'No Parts' ELSE 'Has Parts' END AS part_status FROM supplier s LEFT JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey, s.s_name, s.s_acctbal) s ON r.p_partkey IN (SELECT ps.ps_partkey FROM partsupp ps WHERE ps.ps_suppkey = s.s_suppkey) LEFT JOIN (SELECT o.o_orderkey, o.o_orderdate, SUM(l.l_extendedprice * (1 - l.l_discount)) AS net_revenue FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderstatus IN ('O', 'P') AND l.l_shipdate > DATE '1998-10-01' - INTERVAL '30 days' GROUP BY o.o_orderkey, o.o_orderdate) o ON r.p_partkey IN (SELECT l.l_partkey FROM lineitem l WHERE l.l_orderkey = o.o_orderkey) WHERE r.rank_retail = 1 AND (s.s_acctbal IS NULL OR s.s_acctbal < 100) ORDER BY r.p_retailprice DESC, o.net_revenue ASC LIMIT 50;"
